count robl hse
2 0.2222222222222222 114338
2 0.6785714285714286 27789
2 0.3205128205128205 132558
2 1.0 36745
2 0.5941176470588235 51539
2 0.1241025641025641 91881
2 0.8571428571428571 38707
2 1.3333333333333333 5895
2 0.6186335403726708 30285
2 0.21525096525096526 167606
2 1.1339285714285714 7023
2 0.16728797763280523 125535
2 0.25164203612479474 120315
2 2.0 661
2 0.4660633484162896 66778
2 0.6290849673202614 39791
1 0.17142857142857143 361236
1 0.4411764705882353 100515
1 0.5757575757575758 786492
1 0.2 159739
1 0.05555555555555555 148958
1 0.08 142764
1 0.07692307692307693 172280
1 5.333333333333333 2825
1 0.391304347826087 100595
1 0.13157894736842105 505504
1 0.9354838709677419 23159
1 0.2702702702702703 270738
1 0.17647058823529413 149524
1 0.4090909090909091 82557
1 0.6842105263157895 21413
1 0.38461538461538464 197767
1 0.0625 185250
1 0.24324324324324326 484043
1 0.7407407407407407 354730
1 1.75 1471
1 0.3142857142857143 112493
1 0.23076923076923078 189841
1 0.13513513513513514 174997
1 1.2857142857142858 7474
1 3.0 635
1 0.36363636363636365 238666
1 0.7142857142857143 428400
1 0.15 163334
1 1.8888888888888888 3188
1 0.125 219419
1 0.11538461538461539 201073
1 0.23809523809523808 204883
1 0.16216216216216217 158283
1 0.11904761904761904 149576
1 0.75 81134
1 0.375 523094
1 0.13157894736842105 305564
1 0.9047619047619048 34928
1 0.12195121951219512 247729
1 0.47619047619047616 379639
1 1.5714285714285714 1941
1 0.275 172391
1 1.0769230769230769 15844
